title,authors,doi,arxiv_id,keywords,processing_time_ms,filename
Failure Modes in Multi-Hop QA: The Weakest Link Law and the,"Meiru Zhang
University, Nigel Collier, Zaiqiao Meng",None,arXiv:2601.12499,,43.6091423034668,2601.12499v1_Failure Modes in Multi-Hop QA The Weakest Link Law.pdf
Machine learning based radiative parameterization scheme and its performance in,"Xue Wei2,3, Li Haoyu1,2,",None,None,,36.375999450683594,2601.13592v1_Machine learning based radiative parameterization .pdf
End-to-End Reverse Screening Identifies Protein,Mengran Zhu3,None,arXiv:2601.13693,,41.45169258117676,2601.13693v1_End-to-End Reverse Screening Identifies Protein Ta.pdf
Beyond Variance: Knowledge-Aware LLM Compression via Fisher-Aligned,Large Language Mod-,None,arXiv:2601.07197,,40.51995277404785,2601.07197v1_Beyond Variance Knowledge-Aware LLM Compression vi.pdf
Blue Teaming Function-Calling Agents,"Giulio Zizzo2, Zhang et al",None,arXiv:2601.09292,,40.994882583618164,2601.09292v1_Blue Teaming Function-Calling Agents.pdf
Evaluating the encoding competence of,"Nai Ding, Chen Ling",None,arXiv:2601.07737,,11.602640151977539,2601.07737v1_Evaluating the encoding competence of visual langu.pdf
Automatic Adjustment of HPA Parameters and Attack,"Hanlin Zhou, Qing Deng
School of Computer Sciences, Huah Yong Chan
School",None,arXiv:2601.13515,"Kubernetes, HPA, Security, Random Forest
1",36.8199348449707,2601.13515v1_Automatic Adjustment of HPA Parameters and Attack .pdf
FairGU: Fairness-aware Graph Unlearning in Social Networks,"Feng Xia
RMIT University, Yi Yu, Mingliang Hou, Graph Unlearning",None,arXiv:2601.09469,"fairness, privacy, graph unlearning, social network
ACM Reference Format:
Renqiang Luo, Yongshuai Yang",36.631107330322266,2601.09469v2_FairGU Fairness-aware Graph Unlearning in Social N.pdf
Hyperparameter Optimization of Constraint,,None,arXiv:2601.11389,,37.72425651550293,2601.11389v1_Hyperparameter Optimization of Constraint Programm.pdf
Reliable Graph-RAG for Codebases: AST-Derived,Reliable Graph-RAG for Codebases,None,arXiv:2601.08773,,46.944618225097656,2601.08773v1_Reliable Graph-RAG for Codebases AST-Derived Graph.pdf
The End of Reward Engineering: How LLMs Are,"Yandong Sun, Congjia Yu
Lerna AI",None,arXiv:2601.08237,,38.31648826599121,2601.08237v1_The End of Reward Engineering How LLMs Are Redefin.pdf
DISTILLING TIME SERIES FOUNDATION MODELS FOR EFFICIENT FORECASTING,"Yingli Tiana, Chuanguang Yang, Kuiye Ding, Yuqi Li",None,arXiv:2601.12785,,40.48776626586914,2601.12785v1_Distilling Time Series Foundation Models for Effic.pdf
Evaluating Implicit Regulatory Compliance in LLM Tool Invocation via,"Boqi Chen4, Randy Goebel5, Lei Ma3,5",None,arXiv:2601.08196,,41.01133346557617,2601.08196v1_Evaluating Implicit Regulatory Compliance in LLM T.pdf
Failure-Aware RL: Reliable Offline-to-Online Reinforcement Learning,"Sheng Zang4, Huazhe Xu1,3",None,arXiv:2601.07821,,42.176246643066406,2601.07821v1_Failure-Aware RL Reliable Offline-to-Online Reinfo.pdf
A Qualitative Model to Reason about Object Rotations – applied to solve the Cube,Ekstrom et al,None,arXiv:2601.08382,"cube comparison test, mental rotation, qualitative reasoning, spatial cognition, spatial reasoning.
1.",43.91217231750488,2601.08382v2_A Qualitative Model to Reason about Object Rotatio.pdf
Project Synapse: A Hierarchical,"Project Synapse, Kumar Shivam",None,arXiv:2601.08156,,38.954973220825195,2601.08156v1_Project Synapse A Hierarchical Multi-Agent Framewo.pdf
AQUA-BENCH: BEYOND FINDING ANSWERS TO KNOWING WHEN THERE ARE NONE,,None,arXiv:2601.12248,,41.46838188171387,2601.12248v1_AQUA-Bench Beyond Finding Answers to Knowing When .pdf
Benchmarking Concept-Spilling Across Languages in LLMs,"Ilia Badanin, Daniil Dzenhaliou",None,arXiv:2601.12549,,40.74358940124512,2601.12549v1_Benchmarking Concept-Spilling Across Languages in .pdf
VideoHEDGE: Entropy-Based Hallucination Detection for,"Cise Midoglu
Forzasys
Oslo, Vajira Thambawita, Michael A. Riegler, Pål Halvorsen
SimulaMet",None,arXiv:2601.08557,,40.92693328857422,2601.08557v1_VideoHEDGE Entropy-Based Hallucination Detection f.pdf
TUBERCULOSIS SCREENING FROM COUGH AUDIO:,George P. Kafentzis,None,arXiv:2601.07969,"Tuberculosis, Machine Learning, Cough Audio, Cross-Validation, Uncertainty Quantification",38.365840911865234,2601.07969v1_Tuberculosis Screening from Cough Audio Baseline M.pdf
"MHub.ai: A Simple, Standardized, and Reproducible Platform for AI","Dana-Farber Cancer Institute, Gowtham Murugesan8, Memorial Sloan, Jue Jiang11",None,None,,42.504310607910156,2601.10154v1_MHub.ai A Simple Standardized and Reproducible Pla.pdf
What Matters in Data Curation for Multimodal Reasoning?,Michael Buriek 1 2,None,arXiv:2601.10922,,41.57662391662598,2601.10922v1_What Matters in Data Curation for Multimodal Reaso.pdf
The Illusion of Friendship: Why Generative AI Demands Unprecedented,,None,None,,38.14387321472168,2601.08874v1_The Illusion of Friendship Why Generative AI Deman.pdf
From Prompt to Protocol: Fast Charging Batteries,Samuel J. Cooper1†,None,arXiv:2601.09626,,42.83571243286133,2601.09626v1_From Prompt to Protocol Fast Charging Batteries wi.pdf
Revealing the Attention Floating Mechanism in Masked Diffusion Models,"Yukun Yan2, Maosong Sun2, Zhenghao Liu1*, Chaojun Xiao2",None,arXiv:2601.07894,,41.53108596801758,2601.07894v1_Revealing the Attention Floating Mechanism in Mask.pdf
WaterCopilot: An AI-Driven Virtual Assistant,"Paulo Silva, Mariangel Garcia Andarcia, Chris Dickens",None,None,"Water 
resource 
management, Retrieval-
Augmented Generation (RAG), Limpopo River Basin, Azure 
AI, Real-time APIs",30.170440673828125,2601.08559v1_WaterCopilot An AI-Driven Virtual Assistant for Wa.pdf
SSVP: Synergistic Semantic-Visual Prompting for,"Hao Sun2, Yonghua Li1",None,arXiv:2601.09147,,39.580345153808594,2601.09147v2_SSVP Synergistic Semantic-Visual Prompting for Ind.pdf
Position: Actionable Interpretability Must Be Defined in Terms of Symmetries,"Meng et al., Espinosa Zarlenga, Giuseppe Marra 6, Chen et al.",None,arXiv:2601.12913,,45.273542404174805,2601.12913v1_Actionable Interpretability Must Be Defined in Ter.pdf
erodes pathological variability and,"Yingtao Zhu1, Daniel Ebner6, Tingting Chen1, Emily 
Alsentzer4",None,None,,42.32454299926758,2601.12946v1_AI-generated data contamination erodes pathologica.pdf
Empowering All-in-Loop Health Management of Spacecraft Power System in the,"Zhi Zhai1,2,∗∗, fault localization, Zhibin Zhao1,2,5,∗, Xue Liu4",None,arXiv:2601.12667,"Large Language Model, Human-AI Collaboration, Spacecraft Power System, All-in-loop Health
Management, Satellite Mega-Constellation
1.",40.622711181640625,2601.12667v1_Empowering All-in-Loop Health Management of Spacec.pdf
NSR-Boost: A Neuro-Symbolic Residual Boosting Framework for,"Jian Yang, Large Language Model, Jinle Tong
Qfin Holdings, Haojun Fei
Qfin Holdings",10.1145/nnnnnnn.nnnnnnn,arXiv:2601.10457,"Neuro-Symbolic AI, Large Language Models, Gradient Boosting, Legacy Model, Interpretability
ACM Reference Format:
Ziming Dai",39.86644744873047,2601.10457v1_NSR-Boost A Neuro-Symbolic Residual Boosting Frame.pdf
LARGE LANGUAGE MODEL AGENT FOR USER-FRIENDLY,"Gürkan Sin, Niklas Groll∗
Process, Jingkang Liang",None,arXiv:2601.11650,,37.70136833190918,2601.11650v1_Large Language Model Agent for User-friendly Chemi.pdf
Enhancing LUT-based Deep Neural Networks Inference through,"Ruilin Wu, Binglei Lou, Philip Leong
School",None,arXiv:2601.09773,,39.4892692565918,2601.09773v1_Enhancing LUT-based Deep Neural Networks Inference.pdf
Breaking Up with Normatively Monolithic Agency,"Yannic Muskalla1,3
Lisa, Patrick Schramowski1,2,4,5, Informatics Campus",None,arXiv:2601.10520,,39.67571258544922,2601.10520v1_Breaking Up with Normatively Monolithic Agency wit.pdf
TASKS IN COMMAND LINE INTERFACES,"Anurag Kashyap22, John Yang1, Lin Shi7, Ryan Marten27",None,arXiv:2601.11868,,45.38607597351074,2601.11868v1_Terminal-Bench Benchmarking Agents on Hard Realist.pdf
Semantic Laundering in AI Agent Architectures:,,None,arXiv:2601.08333,,39.76869583129883,2601.08333v1_Semantic Laundering in AI Agent Architectures Why .pdf
GENDA: GENERATIVE DATA ASSIMILATION ON COMPLEX,Soledad Le,None,arXiv:2601.11440,,36.2091064453125,2601.11440v1_GenDA Generative Data Assimilation on Complex Urba.pdf
Fisher-Orthogonal Projected Natural Gradient Descent for Continual Learning,Andy Peng 1,None,arXiv:2601.12816,,39.130449295043945,2601.12816v1_Fisher-Orthogonal Projected Natural Gradient Desce.pdf
CTD: COMPOSITION THROUGH DECOMPOSITION,"Boaz Carmeli
Technion, Ron Meir
Technion",None,arXiv:2601.10169,,39.88981246948242,2601.10169v1_CtD Composition through Decomposition in Emergent .pdf
How Much Would a Clinician Edit This Draft?,"Ganza Belise, Rohan Ray1, Sarah E. Greer1, Sarah M. Preum1",None,arXiv:2601.11344,,38.870811462402344,2601.11344v1_How Much Would a Clinician Edit This Draft Evaluat.pdf
A New Alignment Framework via Test-Time Scaling,"Yang Cai, Weiqiang Zheng*",None,arXiv:2601.08777,,42.173147201538086,2601.08777v1_Asymptotic Universal Alignment A New Alignment Fra.pdf
Temporal Fusion Nexus: A task-agnostic multi-,"Marcel Naik3, Mario Cypko1,2, Oliver Amft1,2",None,arXiv:2601.08503,,44.26240921020508,2601.08503v1_Temporal Fusion Nexus A task-agnostic multi-modal .pdf
DSAEval: Evaluating Data Science Agents on a Wide Range of Real-World,"Defeng Sun2
Yancheng, Jian Huang1,2†",None,arXiv:2601.13591,,44.07334327697754,2601.13591v1_DSAEval Evaluating Data Science Agents on a Wide R.pdf
Graph Neural Networks are Heuristics,"Carla P. Gomes, Yimeng Min",None,arXiv:2601.13465,,39.44683074951172,2601.13465v1_Graph Neural Networks are Heuristics.pdf
Cross-Modal Attention Network with Dual Graph Learning in,JUN HU,None,arXiv:2601.11151,,36.67306900024414,2601.11151v1_Cross-Modal Attention Network with Dual Graph Lear.pdf
Knowledge is Not Enough: Injecting RL Skills for Continual Adaptation,"Parametric Skill
Transfer, Muhan Zhang1,3",None,arXiv:2601.11258,,39.073944091796875,2601.11258v1_Knowledge is Not Enough Injecting RL Skills for Co.pdf
LIBERTy: A Causal Framework for Benchmarking Concept-Based,Causal Framework,None,arXiv:2601.10700,,39.33358192443848,2601.10700v2_LIBERTy A Causal Framework for Benchmarking Concep.pdf
Medical SAM3: A Foundation Model for,"Chuhan Song2*, Yihua Shao5, Tianyu Han6",None,arXiv:2601.10880,,38.50197792053223,2601.10880v1_Medical SAM3 A Foundation Model for Universal Prom.pdf
STEP-LLM: Generating CAD STEP Models from Natural Language with,"Junyang Ding, Xu Zhao, Jian Cao, Payal Mohapatra",None,arXiv:2601.12641,"Computer-aided design, STEP file, large language models, design automation.
1",40.73905944824219,2601.12641v1_STEP-LLM Generating CAD STEP Models from Natural L.pdf
Aesthetics as Structural Harm: ALGORITHMIC LOOKISM ACROSS,"Nuria Oliver
ELLIS Alicante
Alicante, Corina Canali, Künste Berlin, Miriam Doh",None,arXiv:2601.11651,"Generative AI, Artificial Intelligence, Cognitive Biases, Attractiveness Halo Effect
1",36.18335723876953,2601.11651v1_Aesthetics as Structural Harm Algorithmic Lookism .pdf
How Well Do LLMs Predict Human Behavior?,"Matt Gentzkow, Guido Imbens, Tom Cunningham, Pat Kline",None,arXiv:2601.12343,,36.02027893066406,2601.12343v1_How Well Do LLMs Predict Human Behavior A Measure .pdf
DEEP IMAGE PRIOR WITH L0 GRADIENT REGULARIZER FOR IMAGE SMOOTHING,"Kevin Bui, Thanh Tran, Jack Xin
Department of Mathematics",None,arXiv:2601.13400,,40.02833366394043,2601.13400v1_Deep Image Prior with L0 Gradient Regularizer for .pdf
Mobile-friendly Image de-noising: Hardware,"Srinivas Miriyala, Vikram Rajendiran, Sowmya Vajrala",None,None,,39.82686996459961,2601.11684v1_Mobile-friendly Image de-noising Hardware Consciou.pdf
LEMOF: LEVEL-GUIDED MULTIMODAL FUSION FOR,"Jonghwan Shin, Yuhan Lee
Brigham",None,arXiv:2601.10092,"Multimodal Learning · Hierarchical Representation Learning · Clinical Time-Series Modeling · Level-guided
Feature Fusion, Explainable Medical AI
1",34.67965126037598,2601.10092v1_LeMoF Level-guided Multimodal Fusion for Heterogen.pdf
Learning Quadrupedal Locomotion for a Heavy Hydraulic Robot Using,"Jeong Hyun Lee1, Jungsan Cho3, Hyeonseok Kim2, Jin Tak Kim3",None,arXiv:2601.11143,,40.46487808227539,2601.11143v1_Learning Quadrupedal Locomotion for a Heavy Hydrau.pdf
Handling Missing Modalities in Multimodal,"Claudio Marrocco11, Elisa Ficarra10, Sara Ramella3,4†, Marta Lovino10",None,arXiv:2601.10386,,39.37649726867676,2601.10386v1_Handling Missing Modalities in Multimodal Survival.pdf
Context Volume Drives Performance: Tackling Domain Shift in Extremely,"RAG
David Samuel Setiawan, Ranathunga et al., Raphaël Merx",None,arXiv:2601.09982,,42.36912727355957,2601.09982v1_Context Volume Drives Performance Tackling Domain .pdf
The Cost of EFX: Generalized-Mean Welfare and,"Eugene Lim1, Tzeh Yuan Neoh2",None,arXiv:2601.12849,,45.12810707092285,2601.12849v1_The Cost of EFX Generalized-Mean Welfare and Compl.pdf
OPTIMISATION OF COMPLEX PRODUCT INNOVATION,"MIRKO DOHNAL3, W. Churchilla 4",None,arXiv:2601.10768,,41.478872299194336,2601.10768v1_Optimisation of complex product innovation process.pdf
MemoryRewardBench: Benchmarking Reward Models for Long-Term,"Wangjie You1, Wenpeng Zhu3",None,arXiv:2601.11969,,39.19100761413574,2601.11969v1_textttMemoryRewardBench Benchmarking Reward Models.pdf
Enhancing Sentiment Classification and Irony Detection in Large Language Models,"Anne Schwerk, Marvin Schmitt
∗∗, Sebastian Lempert",None,arXiv:2601.08302,"sentiment analysis, irony detection, large language models (LLMs), prompt engineering
1.",38.810014724731445,2601.08302v1_Enhancing Sentiment Classification and Irony Detec.pdf
PAIR-SAFE: A Paired-Agent Approach for Runtime Auditing and Refining,"Koustuv Saha1, Seek Collaboration, Violeta J. Rodriguez1, Dong Whi",None,arXiv:2601.12754,,37.56380081176758,2601.12754v1_PAIR-SAFE A Paired-Agent Approach for Runtime Audi.pdf
What Understanding Means in AI-Laden,"André Curtis-Trudel4,5, Mary Midgley",None,arXiv:2601.10038,,42.124271392822266,2601.10038v1_What Understanding Means in AI-Laden Astronomy.pdf
ATOD: An Evaluation Framework and Benchmark for Agentic,,None,arXiv:2601.11854,,40.93217849731445,2601.11854v1_ATOD An Evaluation Framework and Benchmark for Age.pdf
"M4olGen: Multi-Agent, Multi-Stage Molecular Generation under Precise","Boris Knyazev1,2,4, Yan Zhang2,4",None,arXiv:2601.10131,,41.30434989929199,2601.10131v2_M4olGen Multi-Agent Multi-Stage Molecular Generati.pdf
TOPO-RAG: TOPOLOGY-AWARE RETRIEVAL FOR HYBRID,"Marco K´ovacs-Navarro, Alex Dantart∗
CIO",None,arXiv:2601.10215,"Retrieval-Augmented Generation (RAG) · table retrieval · late interaction · multivector retrieval · enterprise
search · heterogeneous data · semantic routing · structure-aware embeddings · Topo-RAG · ColBERT · cell-aware
interaction · linearization bottleneck
1.",40.64440727233887,2601.10215v1_Topo-RAG Topology-aware retrieval for hybrid text-.pdf
SpecMap: Hierarchical LLM Agent for Datasheet-to-Code,,None,arXiv:2601.11688,,37.18256950378418,2601.11688v1_SpecMap Hierarchical LLM Agent for Datasheet-to-Co.pdf
AGENTGUARDIAN: Learning Access Control Policies to Govern,"Yuval Elovici, David Mimran, Gerard Levinov, Nadya Abaev",None,arXiv:2601.10440,,40.8475399017334,2601.10440v1_AgentGuardian Learning Access Control Policies to .pdf
From “Thinking” to “Justifying”: Aligning High-Stakes Explainability,"Yimeng Wang
William, Chen Qian, Lingfei Wu
Anytime AI",None,arXiv:2601.07233,,45.32217979431152,2601.07233v1_From Thinking to Justifying Aligning High-Stakes E.pdf
MPCI-Bench: A Benchmark for Multimodal Pairwise Contextual Integrity,Haopeng Zhang,None,arXiv:2601.08235,,41.44644737243652,2601.08235v2_MPCI-Bench A Benchmark for Multimodal Pairwise Con.pdf
Rewriting Video: Text-Driven Reauthoring of Video Footage,"Dingzeyu Li, Lydia B. Chilton, Rewrite
Kit, Sitong Wang
Columbia",None,arXiv:2601.08565,"Video reauthoring, Text-driven video editing, Generative video
models, Creative AI tools
1",43.77245903015137,2601.08565v1_Rewriting Video Text-Driven Reauthoring of Video F.pdf
Visual Marker Search for Autonomous Drone,"Jiaohong Yao, Linfeng Liang, Richard Han, Yuankai Qi
School",None,arXiv:2601.11078,,40.31205177307129,2601.11078v1_Visual Marker Search for Autonomous Drone Landing .pdf
Projected Microbatch Accumulation yields reference-free proximal,"Projected Microbatch Accumulation, Nilin Abrahamsen",None,arXiv:2601.10498,,40.462493896484375,2601.10498v1_Projected Microbatch Accumulation yields reference.pdf
Healthy Aging and Longevity Workshop (AIAA),"Shivali Dalmia1,∗, Ananya Mantravadi1,∗",None,arXiv:2601.08988,"Medical AI agents, synthetic data generation, clinical reasoning evaluation, healthcare LLMs, benchmark",38.969993591308594,2601.08988v1_ART Action-based Reasoning Task Benchmarking for M.pdf
Quadratic Upper Bound for Boosting Robustness,Goodfellow et al.,None,arXiv:2601.13645,,42.07134246826172,2601.13645v1_Quadratic Upper Bound for Boosting Robustness.pdf
UniMo: Unified Motion Generation and Understanding with Chain of Thought,"Jian Li1†, Jing Lin3, Kenkun Liu2*",None,arXiv:2601.12126,,37.91069984436035,2601.12126v1_UniMo Unified Motion Generation and Understanding .pdf
From Single to Multi-Agent Reasoning:,,None,arXiv:2601.10581,"Question Answering · Genomic QA · Multi-Agent Systems
https://kimia-abedini.github.io/Genom-Agent/
1",40.49372673034668,2601.10581v1_From Single to Multi-Agent Reasoning Advancing Gen.pdf
FocaLogic: Logic-Based Interpretation of Visual Model Decisions,"Muxi Chen, Chenchen Zhao",None,arXiv:2601.12049,,37.39309310913086,2601.12049v1_textitFocaLogic Logic-Based Interpretation of Visu.pdf
Autonomous Materials Exploration by Integrating Automated Phase Identification,"Michael O. Thompson1, Duncan R. Sutherland,1 Sebastian",None,arXiv:2601.08185,,37.93215751647949,2601.08185v1_Autonomous Materials Exploration by Integrating Au.pdf
Training instability in deep learning follows low-dimensional,Lei Yang1,None,arXiv:2601.13160,"training instability, deep learning, reinforcement learning, large language models, dynamical systems
1",34.78574752807617,2601.13160v1_Training instability in deep learning follows low-.pdf
Thinking Before Constraining: A Unified Decoding Framework for Large,,None,arXiv:2601.07525,,40.85278511047363,2601.07525v1_Thinking Before Constraining A Unified Decoding Fr.pdf
On the universal definition of intelligence,"Joseph Chen 
University",None,None,,36.054134368896484,2601.07364v1_On the universal definition of intelligence.pdf
